28018.187: [GC 28018.187: [ParNew: 471872K->52415K(471872K), 0.4519150 secs] 6350028K->5946442K(11361088K), 0.4523210 secs] [Times: user=0.99 sys=0.02, real=0.45 secs] 
28029.413: [GC 28029.413: [ParNew: 471871K->45986K(471872K), 0.2539260 secs] 6365898K->5942341K(11361088K), 0.2544030 secs] [Times: user=0.83 sys=0.00, real=0.26 secs] 
28046.313: [GC 28046.313: [ParNew: 465442K->52415K(471872K), 0.3517850 secs] 6361797K->5958156K(11361088K), 0.3522750 secs] [Times: user=0.92 sys=0.01, real=0.35 secs] 
28048.934: [GC 28048.934: [ParNew: 471871K->52416K(471872K), 0.3403710 secs] 6377612K->5967087K(11361088K), 0.3407850 secs] [Times: user=0.85 sys=0.01, real=0.34 secs] 
28050.575: [GC 28050.576: [ParNew: 471872K->52415K(471872K), 0.3915030 secs] 6386543K->5978644K(11361088K), 0.3919340 secs] [Times: user=0.95 sys=0.01, real=0.39 secs] 
28069.607: [GC 28069.607: [ParNew: 471871K->49751K(471872K), 0.2725130 secs] 6398100K->5981975K(11361088K), 0.2729680 secs] [Times: user=0.84 sys=0.01, real=0.28 secs] 
28071.766: [GC 28071.766: [ParNew: 469207K->52416K(471872K), 0.5423300 secs] 6401431K->6005293K(11361088K), 0.5427380 secs] [Times: user=1.14 sys=0.01, real=0.54 secs] 
28072.794: [GC 28072.794: [ParNew: 471872K->52416K(471872K), 0.8041660 secs] 6424749K->6047039K(11361088K), 0.8045830 secs] [Times: user=1.23 sys=0.00, real=0.80 secs] 
28076.679: [GC 28076.679: [ParNew: 471872K->41679K(471872K), 0.2225390 secs] 6466495K->6049033K(11361088K), 0.2230150 secs] [Times: user=0.79 sys=0.02, real=0.23 secs] 
28081.865: [GC 28081.865: [ParNew: 461135K->38636K(471872K), 0.2280060 secs] 6468489K->6049954K(11361088K), 0.2284930 secs] [Times: user=0.70 sys=0.01, real=0.23 secs] 
28104.443: [GC 28104.443: [ParNew: 458092K->52069K(471872K), 0.2912520 secs] 6469410K->6068163K(11361088K), 0.2917220 secs] [Times: user=0.92 sys=0.01, real=0.29 secs] 
28108.015: [GC 28108.015: [ParNew: 471525K->52415K(471872K), 0.5104220 secs] 6487619K->6089699K(11361088K), 0.5108180 secs] [Times: user=1.07 sys=0.02, real=0.51 secs] 
28110.876: [GC 28110.877: [ParNew: 471871K->45310K(471872K), 0.2553430 secs] 6509155K->6088277K(11361088K), 0.2558000 secs] [Times: user=0.86 sys=0.01, real=0.25 secs] 
28120.037: [GC 28120.037: [ParNew: 464766K->52415K(471872K), 0.3106120 secs] 6507733K->6101097K(11361088K), 0.3110940 secs] [Times: user=0.91 sys=0.01, real=0.31 secs] 
28137.936: [GC 28137.937: [ParNew: 471871K->52415K(471872K), 0.3369350 secs] 6520553K->6108422K(11361088K), 0.3373670 secs] [Times: user=0.92 sys=0.01, real=0.33 secs] 
28141.200: [GC 28141.201: [ParNew: 471871K->52415K(471872K), 0.3981400 secs] 6527878K->6119713K(11361088K), 0.3985780 secs] [Times: user=0.94 sys=0.01, real=0.40 secs] 
28147.962: [GC 28147.962: [ParNew: 471871K->51494K(471872K), 0.2828970 secs] 6539169K->6123703K(11361088K), 0.2833340 secs] [Times: user=0.86 sys=0.01, real=0.28 secs] 
28167.873: [GC 28167.873: [ParNew: 470950K->52415K(471872K), 0.3658750 secs] 6543159K->6131898K(11361088K), 0.3663400 secs] [Times: user=0.90 sys=0.02, real=0.37 secs] 
28171.616: [GC 28171.616: [ParNew: 471871K->52416K(471872K), 0.3530460 secs] 6551354K->6139735K(11361088K), 0.3535060 secs] [Times: user=0.92 sys=0.01, real=0.36 secs] 
28178.275: [GC 28178.275: [ParNew: 471854K->49991K(471872K), 0.2871900 secs] 6559174K->6140096K(11361088K), 0.2876380 secs] [Times: user=0.85 sys=0.01, real=0.29 secs] 
28198.622: [GC 28198.622: [ParNew: 469447K->52416K(471872K), 0.3386760 secs] 6559552K->6148865K(11361088K), 0.3391540 secs] [Times: user=0.92 sys=0.01, real=0.33 secs] 
28201.516: [GC 28201.517: [ParNew: 471861K->52416K(471872K), 0.3984460 secs] 6568310K->6163639K(11361088K), 0.3988350 secs] [Times: user=1.23 sys=0.01, real=0.40 secs] 
28203.245: [GC 28203.245: [ParNew: 471872K->52416K(471872K), 0.6185610 secs] 6583095K->6182799K(11361088K), 0.6189470 secs] [Times: user=4.58 sys=0.03, real=0.62 secs] 
28216.572: [GC 28216.572: [ParNew: 471872K->52416K(471872K), 0.4035140 secs] 6602255K->6199945K(11361088K), 0.4039650 secs] [Times: user=0.99 sys=0.01, real=0.41 secs] 
28217.994: [GC 28217.994: [ParNew: 471872K->52415K(471872K), 0.5552920 secs] 6619401K->6226143K(11361088K), 0.5557010 secs] [Times: user=1.17 sys=0.01, real=0.55 secs] 
28227.536: [GC 28227.537: [ParNew: 471871K->39585K(471872K), 0.2149220 secs] 6645599K->6216276K(11361088K), 0.2153970 secs] [Times: user=0.86 sys=0.02, real=0.21 secs] 
28242.556: [GC 28242.556: [ParNew: 459041K->52416K(471872K), 0.3071880 secs] 6635732K->6237382K(11361088K), 0.3076560 secs] [Times: user=0.97 sys=0.02, real=0.31 secs] 
28249.383: [GC 28249.383: [ParNew: 471872K->52416K(471872K), 0.4099520 secs] 6656838K->6254742K(11361088K), 0.4103960 secs] [Times: user=1.03 sys=0.01, real=0.41 secs] 
28251.485: [GC 28251.485: [ParNew: 471872K->52416K(471872K), 0.3173580 secs] 6674198K->6267833K(11361088K), 0.3177720 secs] [Times: user=0.89 sys=0.01, real=0.32 secs] 
28271.714: [GC 28271.715: [ParNew: 471872K->52415K(471872K), 0.2987910 secs] 6687289K->6276975K(11361088K), 0.2992530 secs] [Times: user=0.85 sys=0.02, real=0.30 secs] 
28279.395: [GC 28279.396: [ParNew: 471871K->52416K(471872K), 0.4018940 secs] 6696431K->6289697K(11361088K), 0.4023910 secs] [Times: user=1.00 sys=0.00, real=0.40 secs] 
28282.160: [GC 28282.160: [ParNew: 471872K->52415K(471872K), 0.3278310 secs] 6709153K->6303031K(11361088K), 0.3282710 secs] [Times: user=0.95 sys=0.02, real=0.33 secs] 
28301.683: [GC 28301.683: [ParNew (promotion failed): 471818K->471818K(471872K), 0.7793640 secs]28302.463: [CMS: 6259659K->5679944K(10889216K), 23.0993480 secs] 6722434K->5679944K(11361088K), [CMS Perm : 401251K->401161K(524288K)], 23.8793000 secs] [Times: user=24.17 sys=0.20, real=23.87 secs] 
28325.874: [GC 28325.875: [ParNew: 419456K->52415K(471872K), 0.7344520 secs] 6099400K->5771512K(11361088K), 0.7350060 secs] [Times: user=1.30 sys=0.01, real=0.74 secs] 
28328.528: [GC 28328.528: [ParNew: 471871K->52415K(471872K), 0.4588690 secs] 6190968K->5799464K(11361088K), 0.4592980 secs] [Times: user=1.00 sys=0.03, real=0.46 secs] 
28334.288: [GC 28334.288: [ParNew: 471863K->24614K(471872K), 0.1061680 secs] 6218911K->5777300K(11361088K), 0.1065620 secs] [Times: user=0.72 sys=0.01, real=0.10 secs] 
28360.329: [GC 28360.329: [ParNew: 444070K->52416K(471872K), 0.4053290 secs] 6196756K->5818590K(11361088K), 0.4057980 secs] [Times: user=1.00 sys=0.00, real=0.40 secs] 
28361.939: [GC 28361.939: [ParNew: 471872K->52415K(471872K), 0.5417900 secs] 6238046K->5859572K(11361088K), 0.5422100 secs] [Times: user=1.13 sys=0.02, real=0.54 secs] 
28364.189: [GC 28364.190: [ParNew: 471871K->52415K(471872K), 0.3834830 secs] 6279028K->5872820K(11361088K), 0.3839350 secs] [Times: user=0.95 sys=0.02, real=0.38 secs] 
28383.305: [GC 28383.305: [ParNew: 471871K->37917K(471872K), 0.1717770 secs] 6292276K->5861658K(11361088K), 0.1722650 secs] [Times: user=0.76 sys=0.01, real=0.17 secs] 
28394.009: [GC 28394.009: [ParNew: 457373K->52416K(471872K), 0.3568320 secs] 6281114K->5894706K(11361088K), 0.3572920 secs] [Times: user=0.94 sys=0.01, real=0.36 secs] 
28421.362: [GC 28421.362: [ParNew: 471872K->51415K(471872K), 0.2862950 secs] 6314162K->5897708K(11361088K), 0.2867770 secs] [Times: user=0.86 sys=0.00, real=0.29 secs] 
28441.416: [GC 28441.416: [ParNew: 470871K->52416K(471872K), 0.3289940 secs] 6317164K->5906546K(11361088K), 0.3294640 secs] [Times: user=0.90 sys=0.01, real=0.33 secs] 
28455.236: [GC 28455.236: [ParNew: 471872K->52415K(471872K), 0.3478420 secs] 6326002K->5916491K(11361088K), 0.3483030 secs] [Times: user=0.92 sys=0.02, real=0.35 secs] 
28483.827: [GC 28483.827: [ParNew: 471871K->52416K(471872K), 0.3295950 secs] 6335947K->5926629K(11361088K), 0.3300740 secs] [Times: user=0.91 sys=0.01, real=0.33 secs] 
28492.010: [GC 28492.010: [ParNew: 471872K->45502K(471872K), 0.2357900 secs] 6346085K->5926048K(11361088K), 0.2362610 secs] [Times: user=1.54 sys=0.00, real=0.24 secs] 
28534.503: [GC 28534.504: [ParNew: 464958K->52415K(471872K), 0.3914340 secs] 6345504K->5952035K(11361088K), 0.3919110 secs] [Times: user=0.97 sys=0.03, real=0.40 secs] 
28572.687: [GC 28572.688: [ParNew: 471871K->52415K(471872K), 0.2959150 secs] 6371491K->5956414K(11361088K), 0.2963990 secs] [Times: user=0.87 sys=0.00, real=0.30 secs] 
28616.860: [GC 28616.860: [ParNew: 471871K->50052K(471872K), 0.2769660 secs] 6375870K->5956493K(11361088K), 0.2774240 secs] [Times: user=0.79 sys=0.01, real=0.28 secs] 
28683.604: [GC 28683.605: [ParNew: 469508K->45361K(471872K), 0.2489150 secs] 6375949K->5955257K(11361088K), 0.2493750 secs] [Times: user=0.78 sys=0.01, real=0.25 secs] 
28859.351: [GC 28859.351: [ParNew: 464817K->30896K(471872K), 0.1635700 secs] 6374713K->5944457K(11361088K), 0.1640270 secs] [Times: user=0.71 sys=0.01, real=0.16 secs] 
28910.380: [GC 28910.381: [ParNew: 450352K->11868K(471872K), 0.0831170 secs] 6363913K->5931893K(11361088K), 0.0835660 secs] [Times: user=0.63 sys=0.01, real=0.09 secs] 
28911.013: [GC 28911.014: [ParNew: 431324K->6184K(471872K), 0.0535250 secs] 6351349K->5926209K(11361088K), 0.0539130 secs] [Times: user=0.60 sys=0.00, real=0.05 secs] 
28911.494: [GC 28911.494: [ParNew: 425640K->8852K(471872K), 0.0516280 secs] 6345665K->5928877K(11361088K), 0.0519880 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
28911.981: [GC 28911.981: [ParNew: 428308K->13025K(471872K), 0.0530920 secs] 6348333K->5933050K(11361088K), 0.0534680 secs] [Times: user=0.60 sys=0.00, real=0.06 secs] 
28912.476: [GC 28912.476: [ParNew: 432481K->11850K(471872K), 0.0571280 secs] 6352506K->5934447K(11361088K), 0.0575060 secs] [Times: user=0.61 sys=0.00, real=0.06 secs] 
28912.959: [GC 28912.960: [ParNew: 431306K->14338K(471872K), 0.0570290 secs] 6353903K->5939102K(11361088K), 0.0574110 secs] [Times: user=0.63 sys=0.01, real=0.06 secs] 
28913.534: [GC 28913.534: [ParNew: 433794K->22157K(471872K), 0.0573480 secs] 6358558K->5949299K(11361088K), 0.0577410 secs] [Times: user=0.64 sys=0.02, real=0.06 secs] 
28914.094: [GC 28914.094: [ParNew: 441613K->45538K(471872K), 0.0602620 secs] 6368755K->5975531K(11361088K), 0.0606420 secs] [Times: user=0.68 sys=0.01, real=0.06 secs] 
28914.600: [GC 28914.600: [ParNew: 464994K->52416K(471872K), 0.0722030 secs] 6394987K->5998500K(11361088K), 0.0726120 secs] [Times: user=0.74 sys=0.02, real=0.08 secs] 
28915.106: [GC 28915.106: [ParNew: 471872K->52416K(471872K), 0.0741370 secs] 6417956K->6019837K(11361088K), 0.0745320 secs] [Times: user=0.69 sys=0.02, real=0.07 secs] 
28915.603: [GC 28915.603: [ParNew: 471872K->52416K(471872K), 0.0764910 secs] 6439293K->6040628K(11361088K), 0.0768870 secs] [Times: user=0.70 sys=0.02, real=0.07 secs] 
28916.102: [GC 28916.102: [ParNew: 471872K->50982K(471872K), 0.0658520 secs] 6460084K->6059131K(11361088K), 0.0662540 secs] [Times: user=0.62 sys=0.01, real=0.06 secs] 
28916.584: [GC 28916.584: [ParNew: 470438K->48782K(471872K), 0.0666090 secs] 6478587K->6075465K(11361088K), 0.0669950 secs] [Times: user=0.67 sys=0.01, real=0.06 secs] 
28917.058: [GC 28917.058: [ParNew: 468238K->48949K(471872K), 0.0713920 secs] 6494921K->6093322K(11361088K), 0.0717870 secs] [Times: user=0.71 sys=0.02, real=0.07 secs] 
28917.521: [GC 28917.521: [ParNew: 468405K->42639K(471872K), 0.0691830 secs] 6512778K->6104156K(11361088K), 0.0695820 secs] [Times: user=0.67 sys=0.02, real=0.07 secs] 
28917.975: [GC 28917.975: [ParNew: 462095K->36679K(471872K), 0.0690270 secs] 6523612K->6113256K(11361088K), 0.0694160 secs] [Times: user=0.74 sys=0.01, real=0.07 secs] 
28918.429: [GC 28918.429: [ParNew: 456135K->33599K(471872K), 0.0611250 secs] 6532712K->6123978K(11361088K), 0.0615080 secs] [Times: user=0.66 sys=0.02, real=0.06 secs] 
28918.875: [GC 28918.875: [ParNew: 453055K->51464K(471872K), 0.0627430 secs] 6543434K->6141843K(11361088K), 0.0631260 secs] [Times: user=0.70 sys=0.00, real=0.06 secs] 
28919.319: [GC 28919.319: [ParNew: 470920K->50846K(471872K), 0.0586730 secs] 6561299K->6153827K(11361088K), 0.0590540 secs] [Times: user=0.67 sys=0.00, real=0.06 secs] 
28919.790: [GC 28919.790: [ParNew: 470302K->52416K(471872K), 0.0694630 secs] 6573283K->6168359K(11361088K), 0.0698660 secs] [Times: user=0.80 sys=0.00, real=0.07 secs] 
28920.313: [GC 28920.313: [ParNew: 471872K->52054K(471872K), 0.0672180 secs] 6587815K->6193272K(11361088K), 0.0676170 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
28920.862: [GC 28920.862: [ParNew: 471510K->52416K(471872K), 0.1030840 secs] 6612728K->6213199K(11361088K), 0.1034920 secs] [Times: user=0.74 sys=0.01, real=0.10 secs] 
28921.366: [GC 28921.366: [ParNew: 471872K->46772K(471872K), 0.0614600 secs] 6632655K->6225484K(11361088K), 0.0618500 secs] [Times: user=0.63 sys=0.01, real=0.06 secs] 
28921.823: [GC 28921.823: [ParNew: 466228K->40740K(471872K), 0.0689740 secs] 6644940K->6235662K(11361088K), 0.0693600 secs] [Times: user=0.75 sys=0.02, real=0.07 secs] 
28922.299: [GC 28922.300: [ParNew: 460196K->41871K(471872K), 0.0674470 secs] 6655118K->6250206K(11361088K), 0.0678350 secs] [Times: user=0.79 sys=0.02, real=0.07 secs] 
28922.772: [GC 28922.773: [ParNew: 461327K->45415K(471872K), 0.0679270 secs] 6669662K->6268089K(11361088K), 0.0683090 secs] [Times: user=0.78 sys=0.01, real=0.06 secs] 
28923.238: [GC 28923.239: [ParNew: 464871K->39799K(471872K), 0.0654810 secs] 6687545K->6277915K(11361088K), 0.0658650 secs] [Times: user=0.75 sys=0.01, real=0.07 secs] 
28923.693: [GC 28923.693: [ParNew: 459255K->43891K(471872K), 0.0609840 secs] 6697371K->6297288K(11361088K), 0.0613680 secs] [Times: user=0.68 sys=0.01, real=0.06 secs] 
28924.134: [GC 28924.134: [ParNew: 463347K->38186K(471872K), 0.0646480 secs] 6716744K->6306196K(11361088K), 0.0650370 secs] [Times: user=0.71 sys=0.01, real=0.06 secs] 
28924.589: [GC 28924.589: [ParNew: 457642K->33168K(471872K), 0.0592510 secs] 6725652K->6315475K(11361088K), 0.0596340 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
28925.036: [GC 28925.037: [ParNew: 452624K->51914K(471872K), 0.0565390 secs] 6734931K->6334221K(11361088K), 0.0569060 secs] [Times: user=0.65 sys=0.00, real=0.06 secs] 
28925.471: [GC 28925.472: [ParNew: 471370K->43318K(471872K), 0.0595890 secs] 6753677K->6351190K(11361088K), 0.0599810 secs] [Times: user=0.67 sys=0.02, real=0.06 secs] 
28925.908: [GC 28925.908: [ParNew: 462774K->44514K(471872K), 0.0551040 secs] 6770646K->6352386K(11361088K), 0.0555080 secs] [Times: user=0.63 sys=0.00, real=0.06 secs] 
28926.419: [GC 28926.420: [ParNew: 463970K->52416K(471872K), 0.0688770 secs] 6771842K->6374396K(11361088K), 0.0692810 secs] [Times: user=0.79 sys=0.00, real=0.07 secs] 
28926.870: [GC 28926.871: [ParNew: 471872K->49984K(471872K), 0.0633640 secs] 6793852K->6395728K(11361088K), 0.0637440 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
28927.338: [GC 28927.338: [ParNew: 469440K->42917K(471872K), 0.0665710 secs] 6815184K->6412022K(11361088K), 0.0669600 secs] [Times: user=0.60 sys=0.01, real=0.07 secs] 
28927.787: [GC 28927.787: [ParNew: 462373K->38675K(471872K), 0.0627390 secs] 6831478K->6419516K(11361088K), 0.0631130 secs] [Times: user=0.71 sys=0.01, real=0.06 secs] 
28928.370: [GC 28928.370: [ParNew: 458131K->34442K(471872K), 0.0597510 secs] 6838972K->6430580K(11361088K), 0.0601200 secs] [Times: user=0.67 sys=0.01, real=0.06 secs] 
28928.830: [GC 28928.830: [ParNew: 453898K->48635K(471872K), 0.0629090 secs] 6850036K->6444773K(11361088K), 0.0633080 secs] [Times: user=0.74 sys=0.00, real=0.07 secs] 
28929.279: [GC 28929.279: [ParNew: 468091K->41224K(471872K), 0.0685370 secs] 6864229K->6461723K(11361088K), 0.0689110 secs] [Times: user=0.76 sys=0.02, real=0.07 secs] 
28929.747: [GC 28929.747: [ParNew: 460680K->34410K(471872K), 0.0603950 secs] 6881179K->6469724K(11361088K), 0.0607970 secs] [Times: user=0.66 sys=0.02, real=0.06 secs] 
28930.188: [GC 28930.188: [ParNew: 453866K->38958K(471872K), 0.0597030 secs] 6889180K->6487309K(11361088K), 0.0600750 secs] [Times: user=0.68 sys=0.00, real=0.06 secs] 
28930.702: [GC 28930.702: [ParNew: 458414K->33401K(471872K), 0.0584370 secs] 6906765K->6496273K(11361088K), 0.0588390 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
28931.144: [GC 28931.144: [ParNew: 452857K->52416K(471872K), 0.0604210 secs] 6915729K->6515408K(11361088K), 0.0608110 secs] [Times: user=0.69 sys=0.01, real=0.06 secs] 
28931.585: [GC 28931.585: [ParNew: 471872K->44784K(471872K), 0.0625560 secs] 6934864K->6520059K(11361088K), 0.0629520 secs] [Times: user=0.69 sys=0.01, real=0.06 secs] 
28932.035: [GC 28932.035: [ParNew: 464240K->52416K(471872K), 0.0645060 secs] 6939515K->6540194K(11361088K), 0.0648840 secs] [Times: user=0.73 sys=0.01, real=0.06 secs] 
28932.484: [GC 28932.484: [ParNew: 471872K->45876K(471872K), 0.0649780 secs] 6959650K->6546057K(11361088K), 0.0653760 secs] [Times: user=0.72 sys=0.00, real=0.06 secs] 
28932.931: [GC 28932.931: [ParNew: 465332K->51583K(471872K), 0.0584680 secs] 6965513K->6563449K(11361088K), 0.0588620 secs] [Times: user=0.69 sys=0.00, real=0.06 secs] 
28933.371: [GC 28933.372: [ParNew: 471039K->46766K(471872K), 0.0644710 secs] 6982905K->6572171K(11361088K), 0.0648670 secs] [Times: user=0.73 sys=0.02, real=0.07 secs] 
28933.814: [GC 28933.814: [ParNew: 466222K->51305K(471872K), 0.0613920 secs] 6991627K->6588673K(11361088K), 0.0617810 secs] [Times: user=0.71 sys=0.01, real=0.06 secs] 
28934.257: [GC 28934.257: [ParNew: 470761K->48091K(471872K), 0.0651900 secs] 7008129K->6598141K(11361088K), 0.0655880 secs] [Times: user=0.71 sys=0.01, real=0.06 secs] 
28934.699: [GC 28934.699: [ParNew: 467547K->44478K(471872K), 0.0567610 secs] 7017597K->6606566K(11361088K), 0.0571510 secs] [Times: user=0.64 sys=0.01, real=0.06 secs] 
28935.134: [GC 28935.135: [ParNew: 463934K->44105K(471872K), 0.0589470 secs] 7026022K->6618155K(11361088K), 0.0593260 secs] [Times: user=0.67 sys=0.01, real=0.06 secs] 
28935.654: [GC 28935.655: [ParNew: 463561K->46714K(471872K), 0.0615840 secs] 7037611K->6632628K(11361088K), 0.0619870 secs] [Times: user=0.69 sys=0.01, real=0.06 secs] 
28936.097: [GC 28936.097: [ParNew: 466170K->46940K(471872K), 0.0610940 secs] 7052084K->6644701K(11361088K), 0.0614800 secs] [Times: user=0.69 sys=0.00, real=0.06 secs] 
28936.540: [GC 28936.540: [ParNew: 466396K->50369K(471872K), 0.0600390 secs] 7064157K->6660088K(11361088K), 0.0604380 secs] [Times: user=0.65 sys=0.00, real=0.06 secs] 
28936.982: [GC 28936.982: [ParNew: 469825K->44963K(471872K), 0.0643310 secs] 7079544K->6666801K(11361088K), 0.0647270 secs] [Times: user=0.72 sys=0.00, real=0.07 secs] 
28937.426: [GC 28937.427: [ParNew: 464419K->48140K(471872K), 0.0587890 secs] 7086257K->6682409K(11361088K), 0.0591880 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
28937.865: [GC 28937.865: [ParNew: 467596K->45046K(471872K), 0.0623250 secs] 7101865K->6691288K(11361088K), 0.0627150 secs] [Times: user=0.69 sys=0.02, real=0.06 secs] 
28938.309: [GC 28938.309: [ParNew: 464502K->45111K(471872K), 0.0614510 secs] 7110744K->6703853K(11361088K), 0.0618530 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
28938.753: [GC 28938.753: [ParNew: 464567K->47338K(471872K), 0.0654230 secs] 7123309K->6718128K(11361088K), 0.0658130 secs] [Times: user=0.73 sys=0.02, real=0.07 secs] 
28939.202: [GC 28939.202: [ParNew: 466794K->47630K(471872K), 0.0616240 secs] 7137584K->6730526K(11361088K), 0.0620070 secs] [Times: user=0.71 sys=0.01, real=0.06 secs] 
28939.649: [GC 28939.649: [ParNew: 467086K->50314K(471872K), 0.0664280 secs] 7149982K->6745049K(11361088K), 0.0668090 secs] [Times: user=0.74 sys=0.02, real=0.07 secs] 
28940.099: [GC 28940.099: [ParNew: 469770K->45857K(471872K), 0.0633300 secs] 7164505K->6753135K(11361088K), 0.0637170 secs] [Times: user=0.72 sys=0.01, real=0.06 secs] 
28940.545: [GC 28940.545: [ParNew: 465313K->48659K(471872K), 0.0563740 secs] 7172591K->6767835K(11361088K), 0.0567500 secs] [Times: user=0.67 sys=0.00, real=0.05 secs] 
28940.980: [GC 28940.980: [ParNew: 468115K->52149K(471872K), 0.0657960 secs] 7187291K->6784421K(11361088K), 0.0661940 secs] [Times: user=0.73 sys=0.01, real=0.07 secs] 
28941.423: [GC 28941.424: [ParNew: 471605K->51379K(471872K), 0.0624380 secs] 7203877K->6795848K(11361088K), 0.0628240 secs] [Times: user=0.71 sys=0.01, real=0.07 secs] 
28941.867: [GC 28941.868: [ParNew: 470835K->47955K(471872K), 0.0618750 secs] 7215304K->6804888K(11361088K), 0.0622630 secs] [Times: user=0.70 sys=0.00, real=0.06 secs] 
28942.310: [GC 28942.310: [ParNew: 467411K->44722K(471872K), 0.0560130 secs] 7224344K->6813856K(11361088K), 0.0563890 secs] [Times: user=0.64 sys=0.01, real=0.06 secs] 
28942.751: [GC 28942.752: [ParNew: 464178K->49996K(471872K), 0.0633340 secs] 7233312K->6830983K(11361088K), 0.0637250 secs] [Times: user=0.73 sys=0.01, real=0.07 secs] 
28943.193: [GC 28943.194: [ParNew: 469452K->45082K(471872K), 0.0634810 secs] 7250439K->6838231K(11361088K), 0.0638570 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
28943.635: [GC 28943.636: [ParNew: 464538K->45036K(471872K), 0.0633310 secs] 7257687K->6850201K(11361088K), 0.0637200 secs] [Times: user=0.73 sys=0.01, real=0.06 secs] 
28944.098: [GC 28944.098: [ParNew: 464492K->48594K(471872K), 0.0631810 secs] 7269657K->6866382K(11361088K), 0.0635540 secs] [Times: user=0.72 sys=0.01, real=0.06 secs] 
28944.606: [GC 28944.607: [ParNew: 468050K->37390K(471872K), 0.0575060 secs] 7285838K->6878734K(11361088K), 0.0578950 secs] [Times: user=0.63 sys=0.01, real=0.05 secs] 
28945.095: [GC 28945.095: [ParNew: 456846K->27562K(471872K), 0.0528430 secs] 7298190K->6868906K(11361088K), 0.0532210 secs] [Times: user=0.60 sys=0.01, real=0.06 secs] 
28945.568: [GC 28945.568: [ParNew: 447018K->31481K(471872K), 0.0554440 secs] 7288362K->6872825K(11361088K), 0.0558240 secs] [Times: user=0.63 sys=0.01, real=0.05 secs] 
28946.069: [GC 28946.070: [ParNew: 450937K->20935K(471872K), 0.0558830 secs] 7292281K->6878863K(11361088K), 0.0563700 secs] [Times: user=0.62 sys=0.01, real=0.06 secs] 
28946.560: [GC 28946.560: [ParNew: 440391K->14517K(471872K), 0.0543390 secs] 7298319K->6874083K(11361088K), 0.0547200 secs] [Times: user=0.61 sys=0.00, real=0.06 secs] 
28947.040: [GC 28947.040: [ParNew: 433973K->14213K(471872K), 0.0567420 secs] 7293539K->6876214K(11361088K), 0.0571350 secs] [Times: user=0.63 sys=0.01, real=0.06 secs] 
28947.518: [GC 28947.518: [ParNew: 433669K->25443K(471872K), 0.0559750 secs] 7295670K->6890717K(11361088K), 0.0563310 secs] [Times: user=0.62 sys=0.01, real=0.05 secs] 
28948.023: [GC 28948.023: [ParNew: 444899K->51766K(471872K), 0.0633660 secs] 7310173K->6918875K(11361088K), 0.0637570 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
28948.535: [GC 28948.535: [ParNew: 471222K->52416K(471872K), 0.0724420 secs] 7338331K->6939849K(11361088K), 0.0728390 secs] [Times: user=0.71 sys=0.02, real=0.07 secs] 
28949.041: [GC 28949.041: [ParNew: 471872K->52416K(471872K), 0.0731890 secs] 7359305K->6962455K(11361088K), 0.0736010 secs] [Times: user=0.69 sys=0.01, real=0.08 secs] 
28949.545: [GC 28949.545: [ParNew: 471872K->49429K(471872K), 0.0717920 secs] 7381911K->6980041K(11361088K), 0.0721860 secs] [Times: user=0.67 sys=0.01, real=0.08 secs] 
28950.036: [GC 28950.037: [ParNew: 468885K->52416K(471872K), 0.0668070 secs] 7399497K->7001867K(11361088K), 0.0671920 secs] [Times: user=0.62 sys=0.01, real=0.06 secs] 
28950.509: [GC 28950.509: [ParNew: 471872K->45811K(471872K), 0.0631600 secs] 7421323K->7013673K(11361088K), 0.0635570 secs] [Times: user=0.60 sys=0.02, real=0.06 secs] 
28950.977: [GC 28950.978: [ParNew: 465267K->44774K(471872K), 0.0681320 secs] 7433129K->7031040K(11361088K), 0.0685200 secs] [Times: user=0.68 sys=0.02, real=0.07 secs] 
28951.437: [GC 28951.437: [ParNew: 464230K->46859K(471872K), 0.0662220 secs] 7450496K->7048544K(11361088K), 0.0666310 secs] [Times: user=0.75 sys=0.00, real=0.06 secs] 
28951.885: [GC 28951.886: [ParNew: 466315K->38977K(471872K), 0.0634060 secs] 7468000K->7056575K(11361088K), 0.0637980 secs] [Times: user=0.70 sys=0.01, real=0.06 secs] 
28952.333: [GC 28952.334: [ParNew: 458433K->48666K(471872K), 0.0602810 secs] 7476031K->7066263K(11361088K), 0.0606710 secs] [Times: user=0.69 sys=0.00, real=0.06 secs] 
28952.776: [GC 28952.776: [ParNew: 468122K->45597K(471872K), 0.0584040 secs] 7485719K->7076305K(11361088K), 0.0587830 secs] [Times: user=0.67 sys=0.01, real=0.05 secs] 
28953.231: [GC 28953.231: [ParNew: 465053K->50709K(471872K), 0.0669630 secs] 7495761K->7093489K(11361088K), 0.0673560 secs] [Times: user=0.74 sys=0.01, real=0.07 secs] 
