5711.791: [GC [PSYoungGen: 316716K->22898K(320640K)] 967888K->674165K(1019712K), 0.0494930 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
5712.227: [GC [PSYoungGen: 314226K->22694K(320192K)] 965493K->674049K(1019264K), 0.0969860 secs] [Times: user=0.17 sys=0.01, real=0.10 secs] 
5712.740: [GC [PSYoungGen: 314022K->22270K(321280K)] 965377K->673705K(1020352K), 0.0598220 secs] [Times: user=0.17 sys=0.01, real=0.06 secs] 
5713.153: [GC [PSYoungGen: 315006K->19565K(320960K)] 966441K->671088K(1020032K), 0.0882570 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
5713.536: [GC [PSYoungGen: 312301K->21061K(321280K)] 963824K->672672K(1020352K), 0.0673240 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5713.914: [GC [PSYoungGen: 313925K->21841K(321088K)] 965536K->673524K(1020160K), 0.0686440 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5714.357: [GC [PSYoungGen: 314705K->24593K(321280K)] 966388K->676348K(1020352K), 0.0705580 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5714.846: [GC [PSYoungGen: 318033K->24174K(321472K)] 969788K->676009K(1020544K), 0.0979840 secs] [Times: user=0.19 sys=0.00, real=0.10 secs] 
5715.274: [GC [PSYoungGen: 317614K->21775K(321792K)] 969449K->673714K(1020864K), 0.0635570 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5715.725: [GC [PSYoungGen: 315599K->22119K(321536K)] 967538K->674138K(1020608K), 0.0779370 secs] [Times: user=0.16 sys=0.01, real=0.08 secs] 
5716.138: [GC [PSYoungGen: 315940K->25250K(321344K)] 967959K->677349K(1020416K), 0.0709770 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
5716.640: [GC [PSYoungGen: 319202K->20757K(321728K)] 971301K->672944K(1020800K), 0.1285310 secs] [Times: user=0.26 sys=0.00, real=0.12 secs] 
5717.110: [GC [PSYoungGen: 314709K->25875K(320512K)] 966896K->678150K(1019584K), 0.0588310 secs] [Times: user=0.18 sys=0.00, real=0.05 secs] 
5717.568: [GC [PSYoungGen: 318675K->20895K(321152K)] 970950K->673266K(1020224K), 0.1500120 secs] [Times: user=0.19 sys=0.01, real=0.15 secs] 
5718.104: [GC [PSYoungGen: 313695K->23808K(321472K)] 966066K->676251K(1020544K), 0.1033910 secs] [Times: user=0.17 sys=0.01, real=0.10 secs] 
5718.688: [GC [PSYoungGen: 317056K->25197K(318464K)] 969499K->677728K(1017536K), 0.1320400 secs] [Times: user=0.22 sys=0.00, real=0.14 secs] 
5719.306: [GC [PSYoungGen: 318445K->25140K(320768K)] 970976K->677767K(1019840K), 0.1120370 secs] [Times: user=0.20 sys=0.00, real=0.11 secs] 
5719.790: [GC [PSYoungGen: 317556K->22478K(320960K)] 970183K->675185K(1020032K), 0.0797810 secs] [Times: user=0.21 sys=0.00, real=0.08 secs] 
5720.260: [GC [PSYoungGen: 314888K->22301K(321600K)] 967595K->675104K(1020672K), 0.0859420 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5720.699: [GC [PSYoungGen: 315677K->20772K(321280K)] 968480K->673655K(1020352K), 0.0609460 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
5721.155: [GC [PSYoungGen: 314148K->24484K(321536K)] 967031K->677463K(1020608K), 0.0944290 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
5721.528: [GC [PSYoungGen: 318180K->21972K(321600K)] 971159K->675023K(1020672K), 0.0760240 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5722.032: [GC [PSYoungGen: 315668K->18294K(321216K)] 968719K->671465K(1020288K), 0.0704580 secs] [Times: user=0.15 sys=0.00, real=0.07 secs] 
5722.415: [GC [PSYoungGen: 311862K->23596K(321536K)] 965033K->676879K(1020608K), 0.0780090 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5722.846: [GC [PSYoungGen: 317164K->27117K(319360K)] 970447K->680480K(1018432K), 0.1015320 secs] [Times: user=0.20 sys=0.01, real=0.10 secs] 
5723.416: [GC [PSYoungGen: 318637K->22100K(320512K)] 972000K->675551K(1019584K), 0.1138180 secs] [Times: user=0.17 sys=0.00, real=0.11 secs] 
5723.856: [GC [PSYoungGen: 313620K->25307K(320320K)] 967071K->678846K(1019392K), 0.0862630 secs] [Times: user=0.21 sys=0.01, real=0.09 secs] 
5724.237: [GC [PSYoungGen: 317083K->22309K(320640K)] 970622K->675936K(1019712K), 0.0985580 secs] [Times: user=0.18 sys=0.00, real=0.10 secs] 
5724.670: [GC [PSYoungGen: 314085K->23519K(321408K)] 967712K->677218K(1020480K), 0.0823600 secs] [Times: user=0.18 sys=0.01, real=0.09 secs] 
5725.117: [GC [PSYoungGen: 316447K->25644K(321024K)] 970146K->679431K(1020096K), 0.0706430 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
5725.549: [GC [PSYoungGen: 318572K->21809K(321216K)] 972359K->675684K(1020288K), 0.0824070 secs] [Times: user=0.17 sys=0.01, real=0.09 secs] 
5725.905: [GC [PSYoungGen: 314545K->22998K(321024K)] 968420K->676961K(1020096K), 0.0670050 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5726.346: [GC [PSYoungGen: 315734K->24294K(321728K)] 969697K->678345K(1020800K), 0.0701930 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5726.721: [GC [PSYoungGen: 318182K->22731K(321664K)] 972233K->676878K(1020736K), 0.0646230 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5727.217: [GC [PSYoungGen: 316619K->24230K(322176K)] 970766K->678449K(1021248K), 0.0782860 secs] [Times: user=0.18 sys=0.01, real=0.08 secs] 
5727.677: [GC [PSYoungGen: 319014K->21880K(322112K)] 973233K->676187K(1021184K), 0.0878170 secs] [Times: user=0.18 sys=0.00, real=0.09 secs] 
5728.059: [GC [PSYoungGen: 316664K->20854K(322304K)] 970971K->675265K(1021376K), 0.0735750 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
5728.532: [GC [PSYoungGen: 315958K->20901K(322304K)] 970369K->675400K(1021376K), 0.0624700 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
5729.047: [GC [PSYoungGen: 316005K->25659K(321088K)] 970504K->680238K(1020160K), 0.0806430 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
5729.445: [GC [PSYoungGen: 319603K->22177K(321728K)] 974182K->676844K(1020800K), 0.0786530 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
5729.871: [GC [PSYoungGen: 316129K->24279K(321920K)] 970796K->679050K(1020992K), 0.0754770 secs] [Times: user=0.17 sys=0.01, real=0.08 secs] 
5730.252: [GC [PSYoungGen: 318743K->17515K(312000K)] 973514K->672359K(1011072K), 0.0571020 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
5730.635: [GC [PSYoungGen: 311979K->24096K(321472K)] 966823K->679019K(1020544K), 0.0700780 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5731.038: [GC [PSYoungGen: 317536K->24677K(318144K)] 972459K->679680K(1017216K), 0.0866830 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
5731.540: [GC [PSYoungGen: 318117K->24282K(321280K)] 973120K->679373K(1020352K), 0.0736190 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5731.985: [GC [PSYoungGen: 317338K->20450K(321280K)] 972429K->675621K(1020352K), 0.0922320 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
5732.397: [GC [PSYoungGen: 313506K->24119K(321408K)] 968677K->679370K(1020480K), 0.0751910 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5732.807: [GC [PSYoungGen: 317367K->19038K(312320K)] 972618K->674377K(1011392K), 0.0729000 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5733.271: [GC [PSYoungGen: 312286K->23037K(321600K)] 967625K->678464K(1020672K), 0.0667940 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5733.638: [GC [PSYoungGen: 316413K->20204K(321280K)] 971840K->675719K(1020352K), 0.0472660 secs] [Times: user=0.15 sys=0.00, real=0.05 secs] 
5734.021: [GC [PSYoungGen: 313568K->22446K(322240K)] 969083K->678058K(1021312K), 0.0683840 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5734.438: [GC [PSYoungGen: 316910K->23443K(321728K)] 972522K->679134K(1020800K), 0.0694480 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5734.927: [GC [PSYoungGen: 317907K->25473K(321024K)] 973598K->681292K(1020096K), 0.0849450 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5735.332: [GC [PSYoungGen: 319297K->24088K(321664K)] 975116K->679987K(1020736K), 0.1058340 secs] [Times: user=0.19 sys=0.00, real=0.11 secs] 
5735.767: [GC [PSYoungGen: 317912K->18717K(321216K)] 973811K->674696K(1020288K), 0.0809470 secs] [Times: user=0.15 sys=0.00, real=0.08 secs] 
5736.187: [GC [PSYoungGen: 312157K->26138K(319616K)] 968136K->682197K(1018688K), 0.0759040 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
5736.666: [GC [PSYoungGen: 319578K->23941K(320832K)] 975637K->680104K(1019904K), 0.0875850 secs] [Times: user=0.17 sys=0.01, real=0.09 secs] 
5737.077: [GC [PSYoungGen: 315973K->22201K(320704K)] 972136K->678428K(1019776K), 0.0594930 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
5737.477: [GC [PSYoungGen: 314233K->25702K(320256K)] 970460K->682025K(1019328K), 0.0618110 secs] [Times: user=0.18 sys=0.01, real=0.06 secs] 
5737.923: [GC [PSYoungGen: 317727K->17172K(309248K)] 974050K->673583K(1008320K), 0.0791560 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5739.283: [GC [PSYoungGen: 309204K->22003K(320896K)] 965615K->678503K(1019968K), 0.1006940 secs] [Times: user=0.16 sys=0.00, real=0.10 secs] 
5739.691: [GC [PSYoungGen: 313715K->24134K(320320K)] 970215K->680721K(1019392K), 0.0491750 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
5740.043: [GC [PSYoungGen: 315846K->23682K(321088K)] 972433K->680357K(1020160K), 0.0728370 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5740.413: [GC [PSYoungGen: 316162K->27841K(320384K)] 972837K->684604K(1019456K), 0.0733910 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5740.827: [GC [PSYoungGen: 320321K->25197K(319104K)] 977084K->682056K(1018176K), 0.0682820 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5741.296: [GC [PSYoungGen: 315181K->23124K(319744K)] 972040K->680063K(1018816K), 0.1106520 secs] [Times: user=0.17 sys=0.01, real=0.11 secs] 
5741.734: [GC [PSYoungGen: 313108K->23123K(320832K)] 970047K->680166K(1019904K), 0.0781860 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5742.165: [GC [PSYoungGen: 314771K->21880K(320320K)] 971814K->679003K(1019392K), 0.0698010 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5742.557: [GC [PSYoungGen: 313528K->24840K(320960K)] 970651K->682043K(1020032K), 0.1031600 secs] [Times: user=0.17 sys=0.01, real=0.10 secs] 
5742.977: [GC [PSYoungGen: 317384K->23810K(321024K)] 974587K->681117K(1020096K), 0.0809190 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5743.388: [GC [PSYoungGen: 316354K->17233K(320192K)] 973661K->674620K(1019264K), 0.0709590 secs] [Times: user=0.15 sys=0.01, real=0.07 secs] 
5743.808: [GC [PSYoungGen: 309263K->21696K(320768K)] 966650K->679179K(1019840K), 0.0841440 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5744.278: [GC [PSYoungGen: 313728K->21971K(321600K)] 971211K->679591K(1020672K), 0.0845920 secs] [Times: user=0.18 sys=0.01, real=0.08 secs] 
5744.693: [GC [PSYoungGen: 315219K->25923K(319232K)] 972839K->683623K(1018304K), 0.0725260 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5745.221: [GC [PSYoungGen: 319171K->22209K(321344K)] 976871K->680012K(1020416K), 0.0652420 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5745.644: [GC [PSYoungGen: 314945K->27246K(320000K)] 972748K->685130K(1019072K), 0.0789590 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
5746.003: [GC [PSYoungGen: 319982K->18830K(319872K)] 977866K->676793K(1018944K), 0.0573610 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5746.361: [GC [PSYoungGen: 309454K->19728K(320064K)] 967417K->677772K(1019136K), 0.0598940 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5746.781: [GC [PSYoungGen: 310352K->26049K(318912K)] 968396K->684181K(1017984K), 0.0751010 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5747.182: [GC [PSYoungGen: 315649K->23356K(319552K)] 973781K->681583K(1018624K), 0.0718120 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
5747.551: [GC [PSYoungGen: 312947K->21134K(320448K)] 971174K->679442K(1019520K), 0.0582040 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
5748.024: [GC [PSYoungGen: 312206K->22586K(320128K)] 970514K->680982K(1019200K), 0.0699400 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5748.478: [GC [PSYoungGen: 313658K->12876K(318848K)] 972054K->671352K(1017920K), 0.0647390 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
5748.880: [GC [PSYoungGen: 303244K->26121K(316544K)] 961720K->684668K(1015616K), 0.1200730 secs] [Times: user=0.21 sys=0.00, real=0.12 secs] 
5749.357: [GC [PSYoungGen: 316489K->13853K(317824K)] 975036K->672489K(1016896K), 0.0630470 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
5749.747: [GC [PSYoungGen: 301277K->25419K(312896K)] 959913K->684143K(1011968K), 0.0739860 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5750.137: [GC [PSYoungGen: 312843K->23801K(318144K)] 971567K->682620K(1017216K), 0.0790610 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
5750.566: [GC [PSYoungGen: 310393K->21960K(317952K)] 969212K->680859K(1017024K), 0.0655460 secs] [Times: user=0.18 sys=0.01, real=0.06 secs] 
5750.954: [GC [PSYoungGen: 308552K->25954K(317824K)] 967451K->684941K(1016896K), 0.0762510 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
5751.324: [GC [PSYoungGen: 313378K->19728K(318464K)] 972365K->678811K(1017536K), 0.0655180 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5751.719: [GC [PSYoungGen: 307152K->26359K(317376K)] 966235K->685514K(1016448K), 0.0603030 secs] [Times: user=0.18 sys=0.01, real=0.06 secs] 
5752.069: [GC [PSYoungGen: 313143K->23278K(318144K)] 972298K->682529K(1017216K), 0.0634900 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5752.422: [GC [PSYoungGen: 310062K->23520K(319232K)] 969313K->682860K(1018304K), 0.0834130 secs] [Times: user=0.19 sys=0.01, real=0.09 secs] 
5752.783: [GC [PSYoungGen: 312032K->25589K(318784K)] 971372K->685009K(1017856K), 0.0551670 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5753.237: [GC [PSYoungGen: 314101K->22640K(319616K)] 973521K->682140K(1018688K), 0.0921770 secs] [Times: user=0.15 sys=0.00, real=0.09 secs] 
5753.672: [GC [PSYoungGen: 311664K->27446K(316480K)] 971164K->687033K(1015552K), 0.0761660 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5754.117: [GC [PSYoungGen: 316470K->23125K(319360K)] 976057K->682800K(1018432K), 0.0731310 secs] [Times: user=0.18 sys=0.01, real=0.07 secs] 
5754.549: [GC [PSYoungGen: 311637K->20583K(318656K)] 971312K->680346K(1017728K), 0.0827770 secs] [Times: user=0.15 sys=0.00, real=0.08 secs] 
5754.935: [GC [PSYoungGen: 309095K->26978K(318016K)] 968858K->686813K(1017088K), 0.0868630 secs] [Times: user=0.17 sys=0.01, real=0.09 secs] 
5755.394: [GC [PSYoungGen: 315042K->21311K(318784K)] 974877K->681251K(1017856K), 0.0623040 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5755.813: [GC [PSYoungGen: 309375K->23808K(319616K)] 969315K->683811K(1018688K), 0.1080800 secs] [Times: user=0.18 sys=0.00, real=0.11 secs] 
5756.266: [GC [PSYoungGen: 313088K->23485K(319168K)] 973091K->683576K(1018240K), 0.0712990 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
5756.648: [GC [PSYoungGen: 312765K->19116K(320000K)] 972856K->679295K(1019072K), 0.0622100 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5757.080: [GC [PSYoungGen: 309868K->25637K(316416K)] 970047K->685896K(1015488K), 0.0700280 secs] [Times: user=0.18 sys=0.01, real=0.07 secs] 
5757.546: [GC [PSYoungGen: 316389K->22295K(320256K)] 976648K->682651K(1019328K), 0.0708660 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5757.996: [GC [PSYoungGen: 312791K->23697K(319744K)] 973147K->684124K(1018816K), 0.0755750 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5758.410: [GC [PSYoungGen: 314193K->24434K(320704K)] 974620K->684950K(1019776K), 0.0851880 secs] [Times: user=0.22 sys=0.01, real=0.08 secs] 
5758.783: [GC [PSYoungGen: 316274K->24366K(320640K)] 976790K->684961K(1019712K), 0.0870110 secs] [Times: user=0.19 sys=0.01, real=0.09 secs] 
5759.284: [GC [PSYoungGen: 316206K->27545K(318848K)] 976801K->688221K(1017920K), 0.0942140 secs] [Times: user=0.20 sys=0.01, real=0.10 secs] 
5759.839: [GC [PSYoungGen: 317785K->24773K(319872K)] 978461K->685544K(1018944K), 0.0830140 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
5760.360: [GC [PSYoungGen: 315013K->26062K(319552K)] 975784K->686905K(1018624K), 0.0857840 secs] [Times: user=0.19 sys=0.01, real=0.08 secs] 
5760.799: [GC [PSYoungGen: 316174K->23183K(319808K)] 977017K->684122K(1018880K), 0.0767950 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5761.221: [GC [PSYoungGen: 313295K->22423K(320448K)] 974234K->683450K(1019520K), 0.0516790 secs] [Times: user=0.16 sys=0.00, real=0.05 secs] 
5761.578: [GC [PSYoungGen: 313623K->27178K(318400K)] 974650K->688277K(1017472K), 0.0843680 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5761.990: [GC [PSYoungGen: 318378K->21286K(319808K)] 979477K->682473K(1018880K), 0.0736200 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5762.431: [GC [PSYoungGen: 311334K->20011K(319744K)] 972521K->681287K(1018816K), 0.0820280 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5762.804: [GC [PSYoungGen: 310059K->20256K(319808K)] 971335K->681619K(1018880K), 0.0638990 secs] [Times: user=0.16 sys=0.01, real=0.07 secs] 
5763.172: [GC [PSYoungGen: 310304K->25814K(315904K)] 971667K->687265K(1014976K), 0.0889340 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
5763.621: [GC [PSYoungGen: 315862K->21014K(319744K)] 977313K->682554K(1018816K), 0.0680310 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5763.964: [GC [PSYoungGen: 310742K->23308K(319488K)] 972282K->684936K(1018560K), 0.0561210 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5764.332: [GC [PSYoungGen: 313036K->24132K(320576K)] 974664K->685839K(1019648K), 0.0784100 secs] [Times: user=0.19 sys=0.01, real=0.08 secs] 
5764.720: [GC [PSYoungGen: 315517K->19985K(320320K)] 977225K->681780K(1019392K), 0.0818840 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5765.243: [GC [PSYoungGen: 311377K->19935K(320640K)] 973172K->681802K(1019712K), 0.0635890 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5765.754: [GC [PSYoungGen: 311647K->21514K(320576K)] 973514K->683461K(1019648K), 0.1117930 secs] [Times: user=0.16 sys=0.00, real=0.11 secs] 
5766.241: [GC [PSYoungGen: 313226K->25570K(319936K)] 975173K->687621K(1019008K), 0.0754690 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
5766.631: [GC [PSYoungGen: 317090K->21106K(320512K)] 979141K->683245K(1019584K), 0.0738520 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
5767.126: [GC [PSYoungGen: 312626K->25955K(319680K)] 974765K->688190K(1018752K), 0.0696900 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5767.559: [GC [PSYoungGen: 316963K->18587K(309632K)] 979198K->680918K(1008704K), 0.0577330 secs] [Times: user=0.15 sys=0.00, real=0.05 secs] 
5767.949: [GC [PSYoungGen: 309595K->23745K(320320K)] 971926K->686149K(1019392K), 0.0704590 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5768.324: [GC [PSYoungGen: 314689K->23730K(320128K)] 977093K->686213K(1019200K), 0.0738090 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5768.789: [GC [PSYoungGen: 314674K->21077K(320896K)] 977157K->683640K(1019968K), 0.0665940 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5769.176: [GC [PSYoungGen: 313045K->22480K(320576K)] 975608K->685123K(1019648K), 0.0949390 secs] [Times: user=0.16 sys=0.01, real=0.10 secs] 
5769.656: [GC [PSYoungGen: 314448K->21126K(321792K)] 977091K->683857K(1020864K), 0.0793490 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
5770.055: [GC [PSYoungGen: 314886K->25936K(319744K)] 977617K->688763K(1018816K), 0.0829360 secs] [Times: user=0.23 sys=0.00, real=0.08 secs] 
5770.519: [GC [PSYoungGen: 319696K->27884K(318336K)] 982523K->690792K(1017408K), 0.0761860 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5770.931: [GC [PSYoungGen: 317740K->20463K(319680K)] 980648K->683443K(1018752K), 0.0830470 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
5771.352: [GC [PSYoungGen: 310319K->25378K(319488K)] 973299K->688453K(1018560K), 0.0719070 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5771.693: [GC [PSYoungGen: 315234K->23566K(319680K)] 978309K->686737K(1018752K), 0.0686410 secs] [Times: user=0.18 sys=0.01, real=0.07 secs] 
5772.131: [GC [PSYoungGen: 313422K->25021K(320064K)] 976593K->688280K(1019136K), 0.0815320 secs] [Times: user=0.19 sys=0.01, real=0.08 secs] 
5772.494: [GC [PSYoungGen: 315773K->20303K(320128K)] 979032K->683634K(1019200K), 0.0860840 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
5772.958: [GC [PSYoungGen: 311055K->21392K(320512K)] 974386K->684819K(1019584K), 0.0709350 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
5773.462: [GC [PSYoungGen: 312592K->24672K(320192K)] 976019K->688171K(1019264K), 0.0601060 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5773.815: [GC [PSYoungGen: 315872K->21429K(320768K)] 979371K->685033K(1019840K), 0.0599830 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5774.177: [GC [PSYoungGen: 313205K->19210K(320512K)] 976809K->682902K(1019584K), 0.0591440 secs] [Times: user=0.15 sys=0.01, real=0.06 secs] 
5774.557: [GC [PSYoungGen: 310986K->17281K(320192K)] 974678K->681053K(1019264K), 0.0571330 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
5774.952: [GC [PSYoungGen: 308673K->24552K(315968K)] 972445K->688411K(1015040K), 0.0725100 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5775.459: [GC [PSYoungGen: 315944K->23057K(320640K)] 979803K->687020K(1019712K), 0.1073450 secs] [Times: user=0.19 sys=0.00, real=0.11 secs] 
5775.878: [GC [PSYoungGen: 314385K->19558K(320192K)] 978348K->683601K(1019264K), 0.0694870 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5776.344: [GC [PSYoungGen: 310886K->24636K(320256K)] 974929K->688759K(1019328K), 0.0616110 secs] [Times: user=0.19 sys=0.00, real=0.06 secs] 
5776.734: [GC [PSYoungGen: 316156K->18485K(320512K)] 980279K->682689K(1019584K), 0.0503550 secs] [Times: user=0.16 sys=0.00, real=0.05 secs] 
5777.160: [GC [PSYoungGen: 310005K->26700K(318464K)] 974209K->690992K(1017536K), 0.0913530 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
5777.581: [GC [PSYoungGen: 316172K->26708K(316224K)] 980464K->691080K(1015296K), 0.0954720 secs] [Times: user=0.18 sys=0.00, real=0.09 secs] 
5777.988: [GC [PSYoungGen: 316180K->17155K(318272K)] 980552K->681623K(1017344K), 0.0661590 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5778.331: [GC [PSYoungGen: 304579K->30079K(317504K)] 969047K->694619K(1016576K), 0.0851210 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
5778.727: [GC [PSYoungGen: 317503K->21632K(316864K)] 982043K->686275K(1015936K), 0.0614180 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5779.161: [GC [PSYoungGen: 306496K->22491K(317184K)] 971139K->687214K(1016256K), 0.1205200 secs] [Times: user=0.19 sys=0.01, real=0.12 secs] 
5779.532: [GC [PSYoungGen: 307355K->31093K(313728K)] 972078K->695889K(1012800K), 0.0694200 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
5779.935: [GC [PSYoungGen: 313397K->18165K(315904K)] 978193K->683056K(1014976K), 0.0639480 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
5780.289: [GC [PSYoungGen: 300469K->24495K(316480K)] 965360K->689483K(1015552K), 0.0755950 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5780.693: [GC [PSYoungGen: 307375K->22666K(315904K)] 972363K->687742K(1014976K), 0.0797880 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
5781.157: [GC [PSYoungGen: 305546K->19530K(317568K)] 970622K->684685K(1016640K), 0.0741470 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
5781.549: [GC [PSYoungGen: 304906K->23574K(317312K)] 970061K->688834K(1016384K), 0.0716540 secs] [Times: user=0.20 sys=0.01, real=0.08 secs] 
5781.927: [GC [PSYoungGen: 308950K->21117K(318784K)] 974210K->686481K(1017856K), 0.0775510 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
5782.270: [GC [PSYoungGen: 308605K->21234K(318208K)] 973969K->686701K(1017280K), 0.0509410 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5782.650: [GC [PSYoungGen: 308722K->23814K(319616K)] 974189K->689378K(1018688K), 0.0586350 secs] [Times: user=0.18 sys=0.00, real=0.05 secs] 
5783.024: [GC [PSYoungGen: 313222K->19181K(319296K)] 978786K->684817K(1018368K), 0.0685600 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
5783.369: [GC [PSYoungGen: 308589K->24204K(319744K)] 974225K->689943K(1018816K), 0.0566910 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
5783.758: [GC [PSYoungGen: 314188K->22874K(319744K)] 979927K->688702K(1018816K), 0.0778250 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
